Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_New,cell_id,Cycle
857.0,1029.86,265.73076923005283,3.792,3.694,1407.2037142869085,2096.32,7378.3,208,0,,
858.0,1028.52,264.0,3.791,3.711,1422.6377142854035,2096.35,7354.21,207,0,,
859.0,1025.6,264.0,3.791,3.693,1412.3519999999553,2096.35,7349.38,206,0,,
860.0,1030.37,265.58241758309305,3.792,3.693,1407.1151428557932,2096.26,7347.68,205,0,,
861.0,1029.66,265.58241758309305,3.792,3.691,1422.6377142854035,2096.35,7377.98,204,0,,
862.0,1025.79,263.1428571436554,3.79,3.692,1422.5437142867595,2096.26,7286.88,203,0,,
863.0,1022.34,261.5769230760634,3.791,3.693,1412.2579999994489,2096.26,7315.01,202,0,,
864.0,1020.92,262.15384615398943,3.792,3.694,1401.9722857140005,2060.26,7326.84,201,0,,
865.0,1022.14,262.94505494460464,3.793,3.694,1396.9234285708517,2060.35,7281.12,200,0,,
866.0,1023.39,263.5714285708964,3.794,3.694,1398.7960000000894,2060.3,7296.86,199,0,,
867.0,1021.56,263.65384615398943,3.793,3.693,1396.8214285708964,2060.25,7359.61,198,0,,
868.0,1020.88,262.15384615398943,3.791,3.693,1391.694571428001,2060.27,7342.95,197,0,,
869.0,998.81,253.19549999944863,3.779,3.811,1057.234000001103,1862.02,7939.06,196,0,,
870.0,1019.26,260.25,3.771,3.64,2438.384000001475,3644.38,12266.14,195,0,,
871.0,1024.29,260.25,3.779,3.704,1407.2091428563,2096.35,7700.7,194,0,,
872.0,1027.39,262.0714285708964,3.783,3.701,1432.892428573221,2096.32,7461.89,193,0,,
873.0,1030.27,262.7428571432829,3.785,3.702,1443.1771428566426,2096.32,7361.66,192,0,,
874.0,1032.35,264.0,3.787,3.699,1443.208142856136,2132.35,7349.63,191,0,,
875.0,1033.86,263.88571428507566,3.788,3.7,1448.3509999997914,2132.35,7333.15,190,0,,
876.0,1035.39,264.0,3.79,3.698,1452.821000000462,2132.32,7386.37,189,0,,
877.0,1034.27,265.5,3.79,3.698,1453.4948571436107,2132.35,7360.06,188,0,,
878.0,1035.36,264.0,3.79,3.698,1448.3210000023246,2132.32,7350.37,187,0,,
879.0,1032.74,264.0,3.789,3.697,1448.320000000298,2132.32,7355.33,186,0,,
880.0,1030.79,264.80000000074506,3.789,3.698,1443.2091428563,2096.35,7371.3,185,0,,
881.0,1028.35,263.1428571417928,3.788,3.699,1438.0972857177258,2096.38,7371.62,184,0,,
882.0,1025.86,262.17142857052386,3.788,3.698,1430.3210000023246,2096.32,7340.51,183,0,,
883.0,1024.09,262.17142857052386,3.787,3.698,1422.6288571432233,2096.32,7335.01,182,0,,
884.0,1024.87,262.17142857052386,3.787,3.698,1421.351000001654,2096.35,7352.04,181,0,,
885.0,1023.23,261.42857142724097,3.789,3.697,1422.5827142857015,2096.3,7341.77,180,0,,
886.0,1022.94,261.09999999962747,3.788,3.699,1417.485857143998,2096.34,7376.5,179,0,,
887.0,1020.3,261.09999999962747,3.788,3.698,1416.8129999991506,2096.31,7349.41,178,0,,
888.0,1017.69,259.7142857126892,3.789,3.698,1407.0911428555846,2060.23,7329.8,177,0,,
889.0,1016.12,259.59999999962747,3.788,3.699,1402.0272857137024,2060.31,7358.94,176,0,,
890.0,1012.03,258.19999999925494,3.787,3.702,1391.7725714277476,2060.34,7359.0,175,0,,
891.0,1007.09,256.5,3.785,3.699,1380.765999998897,2024.27,7377.12,174,0,,
892.0,1002.45,254.0,3.783,3.702,1367.25,2024.25,7340.03,173,0,,
893.0,971.72,237.3607999999076,3.766,3.816,1008.2659999988972,1799.02,8006.22,172,0,,
894.0,990.25,252.10084033571184,3.774,3.958,980.359999999404,1736.36,7833.64,171,0,,
895.0,997.16,253.5,3.778,3.705,1324.8374285716563,1988.27,7455.42,170,0,,
896.0,1002.81,255.5,3.782,3.704,1345.4558571446687,1988.31,7390.0,169,0,,
897.0,1003.72,255.2142857145518,3.782,3.702,1360.915428571403,2024.34,7344.5,168,0,,
898.0,998.91,253.02857142873108,3.78,3.701,1366.0892857145518,2024.38,7323.91,167,0,,
899.0,998.81,253.02857142873108,3.781,3.702,1350.628714285791,1988.34,7324.28,166,0,,
900.0,996.31,252.0,3.78,3.701,1350.6297142859548,1988.34,7307.34,165,0,,
901.0,993.28,251.90000000037253,3.781,3.701,1349.3130000010133,1988.31,7258.72,164,0,,
902.0,993.75,252.0,3.78,3.702,1340.343999998644,1988.34,7262.94,163,0,,
903.0,988.28,250.2857142854482,3.78,3.701,1344.8130000010133,1988.31,7218.19,162,0,,
904.0,983.62,248.2058823537081,3.779,3.703,1330.1202857140452,1988.41,7196.19,161,0,,
905.0,982.41,248.5714285708964,3.78,3.704,1319.7725714277476,1952.34,7178.16,160,0,,
906.0,982.44,248.1999999992549,3.781,3.704,1313.375,1952.38,7198.19,159,0,,
907.0,983.66,248.90000000037253,3.781,3.704,1308.8440000005066,1952.34,7232.81,158,0,,
908.0,984.84,249.59999999962747,3.782,3.704,1308.8440000005066,1952.34,7236.78,157,0,,
909.0,987.12,249.5,3.783,3.704,1309.360857143998,1952.22,7308.72,156,0,,
910.0,988.12,249.7142857145518,3.783,3.703,1314.6297142859548,1952.34,7299.12,155,0,,
911.0,988.47,249.7142857145518,3.783,3.702,1319.8035714291036,1952.38,7321.16,154,0,,
912.0,987.12,250.30000000074503,3.782,3.702,1319.7415714282542,1952.31,7312.62,153,0,,
913.0,986.78,249.0,3.783,3.703,1319.8035714291036,1952.38,7342.0,152,0,,
914.0,983.69,247.8857142850757,3.782,3.703,1319.866571430117,1952.44,7331.03,151,0,,
915.0,980.56,247.77142857015133,3.781,3.703,1313.3430000003427,1952.34,7312.09,150,0,,
916.0,977.22,246.85714285634452,3.78,3.703,1304.25,1952.25,7318.88,149,0,,
917.0,949.47,228.0,3.764,3.819,941.9069999996572,1715.0,7975.44,148,0,,
918.0,956.59,240.75,3.767,3.963,903.2321428563446,1664.38,7803.03,147,0,,
919.0,960.28,239.66666666604576,3.77,3.71,1242.6297142859548,1880.34,7349.88,146,0,,
920.0,963.56,241.0588235296309,3.772,3.709,1250.343999998644,1880.34,7314.12,145,0,,
921.0,966.75,241.85294117592275,3.772,3.708,1263.2011428568512,1880.34,7246.91,144,0,,
922.0,964.94,241.9411764703691,3.774,3.707,1272.875,1916.38,7256.88,143,0,,
923.0,963.94,241.2352941185236,3.776,3.707,1268.3120000008494,1916.31,7230.19,142,0,,
924.0,963.19,241.5126050412655,3.774,3.707,1263.169142857194,1880.31,7268.81,141,0,,
925.0,965.31,242.02941176481545,3.776,3.708,1259.3129999991506,1880.31,7291.25,140,0,,
926.0,965.06,242.02941176481545,3.776,3.706,1263.8120000008494,1916.31,7230.38,139,0,,
927.0,969.75,243.6176470592618,3.778,3.707,1268.375,1916.38,7306.19,138,0,,
928.0,965.19,240.52941176481545,3.777,3.705,1278.6607142854482,1916.38,7292.44,137,0,,
929.0,963.0,240.80672268942,3.775,3.706,1268.375,1916.38,7253.19,136,0,,
930.0,963.06,240.80672268942,3.776,3.706,1263.875,1916.38,7281.62,135,0,,
931.0,960.12,238.9411764703691,3.775,3.706,1268.3129999991506,1916.31,7250.19,134,0,,
932.0,955.5,238.9411764703691,3.775,3.709,1263.1071428563446,1880.25,7217.88,133,0,,
933.0,954.5,237.83333333395424,3.775,3.708,1250.3120000008494,1880.31,7182.25,132,0,,
934.0,954.5,238.85294117592275,3.774,3.708,1245.8120000008494,1880.31,7178.31,131,0,,
935.0,955.38,237.35294117592275,3.774,3.709,1241.3120000008494,1880.31,7177.5,130,0,,
936.0,953.81,236.5588235296309,3.772,3.708,1242.6607142854482,1880.38,7168.56,129,0,,
937.0,952.44,236.5588235296309,3.773,3.708,1241.4370000008494,1880.44,7164.94,128,0,,
938.0,950.88,235.85294117592275,3.774,3.708,1241.375,1880.38,7142.19,127,0,,
939.0,949.25,235.85294117592275,3.774,3.709,1236.8129999991506,1880.31,7139.19,126,0,,
940.0,947.25,235.85294117592275,3.774,3.71,1232.375,1844.38,7175.38,125,0,,
941.0,930.5,220.75,3.761,3.823,868.375,1624.0,7932.12,124,0,,
942.0,930.88,230.28947368450463,3.762,3.968,841.5178571436554,1592.38,7778.5,123,0,,
943.0,927.31,228.4285714291036,3.763,3.714,1178.3120000008494,1808.31,7288.06,122,0,,
944.0,928.81,228.394736841321,3.764,3.715,1169.3129999991506,1772.31,7182.69,121,0,,
945.0,932.31,231.7058823537081,3.766,3.714,1178.3129999991506,1808.31,7138.88,120,0,,
946.0,935.69,231.79411764629185,3.768,3.713,1182.875,1808.38,7195.56,119,0,,
947.0,935.0,231.4285714291036,3.768,3.713,1191.9379999991506,1808.44,7148.5,118,0,,
948.0,936.25,231.79411764629185,3.768,3.712,1191.8129999991506,1808.31,7184.75,117,0,,
949.0,935.38,231.08823529444635,3.77,3.711,1196.3120000008494,1808.31,7174.5,116,0,,
950.0,935.31,231.8823529407382,3.77,3.712,1191.875,1808.38,7188.81,115,0,,
951.0,935.5,231.1764705888927,3.77,3.713,1191.75,1808.25,7246.88,114,0,,
952.0,936.56,232.1904761902988,3.77,3.712,1196.3120000008494,1808.31,7196.56,113,0,,
953.0,935.88,231.0252100843936,3.77,3.711,1196.3120000008494,1808.31,7211.94,112,0,,
954.0,934.62,231.08823529444635,3.769,3.712,1196.375,1808.38,7136.81,111,0,,
955.0,933.25,230.29411764629185,3.768,3.712,1196.375,1808.38,7146.5,110,0,,
956.0,934.5,230.3823529407382,3.77,3.712,1191.875,1808.38,7147.31,109,0,,
957.0,932.31,230.5,3.77,3.711,1196.3129999991506,1808.31,7174.81,108,0,,
958.0,930.88,229.58823529444635,3.77,3.712,1191.8129999991506,1808.31,7184.19,107,0,,
959.0,926.56,228.3809523805976,3.77,3.712,1187.3129999991506,1808.31,7122.81,106,0,,
960.0,926.31,228.79411764629185,3.769,3.714,1178.375,1808.38,7160.38,105,0,,
961.0,924.62,227.2058823537081,3.767,3.713,1169.25,1772.25,7194.5,104,0,,
962.0,925.12,226.5,3.768,3.714,1169.375,1772.38,7175.88,103,0,,
963.0,924.0,226.5,3.768,3.713,1169.375,1772.38,7195.44,102,0,,
964.0,928.88,228.79411764629185,3.769,3.714,1169.3129999991506,1772.31,7180.69,101,0,,
965.0,911.56,211.6754000000656,3.757,3.821,819.3129999991506,1568.0,7971.81,100,0,,
966.0,915.94,217.1180124208331,3.745,3.654,2222.3199999984354,3428.32,12759.55,99,0,,
967.0,911.52,214.0,3.749,3.727,1155.852000001818,1772.35,7591.01,98,0,,
968.0,912.1,215.85093167610464,3.752,3.725,1160.3180000018328,1772.32,7298.08,97,0,,
969.0,912.7,217.5,3.754,3.725,1160.4779999982566,1772.48,7194.14,96,0,,
970.0,916.26,218.7857142854482,3.756,3.726,1160.351000001654,1772.38,7178.62,95,0,,
971.0,919.77,220.5,3.757,3.724,1169.3519999999553,1772.35,7212.77,94,0,,
972.0,920.96,221.40000000037253,3.758,3.723,1173.7229999992996,1772.22,7192.61,93,0,,
973.0,921.09,220.80000000074503,3.758,3.723,1173.8829999994489,1772.38,7179.74,92,0,,
974.0,920.64,220.1999999992549,3.759,3.722,1175.7485714294016,1772.32,7182.3,91,0,,
975.0,918.5,221.6999999992549,3.759,3.722,1173.8636249992996,1772.35,7196.26,90,0,,
976.0,917.48,221.35714285634452,3.758,3.722,1169.3509999997914,1772.35,7166.55,89,0,,
977.0,915.75,221.6999999992549,3.759,3.722,1169.2579999994489,1772.26,7173.5,88,0,,
978.0,916.55,220.4285714291036,3.758,3.722,1160.3829999994489,1772.38,7205.09,87,0,,
979.0,913.34,218.40000000037253,3.757,3.722,1164.820000000298,1772.32,7149.3,86,0,,
980.0,910.09,217.54285714402795,3.757,3.722,1155.8209999985993,1772.32,7188.03,85,0,,
981.0,908.61,217.80000000074503,3.758,3.722,1146.75,1736.25,7178.43,84,0,,
982.0,909.55,218.6999999992549,3.758,3.723,1146.8323749992996,1736.34,7223.23,83,0,,
983.0,911.53,219.59999999962747,3.759,3.724,1146.734999999404,1736.23,7185.83,82,0,,
984.0,910.59,220.1999999992549,3.758,3.723,1146.828000001609,1736.33,7181.86,81,0,,
985.0,909.83,218.6999999992549,3.759,3.722,1146.8440000005066,1736.34,7159.27,80,0,,
986.0,908.64,217.80000000074503,3.758,3.723,1146.827999999747,1736.33,7165.83,79,0,,
987.0,906.2,217.0714285708964,3.757,3.722,1142.359000001103,1736.36,7165.0,78,0,,
988.0,903.3,216.0,3.757,3.722,1137.8129999991506,1736.31,7149.08,77,0,,
989.0,900.52,215.5714285708964,3.757,3.723,1133.327999999747,1736.33,7149.28,76,0,,
990.0,881.59,192.39833333343267,3.743,3.827,749.375,1470.02,8047.0,75,0,,
991.0,889.28,211.5,3.747,3.978,738.6297142859548,1448.34,7868.12,74,0,,
992.0,889.31,210.06521739065647,3.749,3.727,1088.35899999924,1664.36,7274.2,73,0,,
993.0,897.34,214.2857142854482,3.754,3.726,1097.3430000003427,1700.34,7207.31,72,0,,
994.0,901.53,216.14285714365545,3.754,3.725,1115.3120000008494,1700.31,7222.84,71,0,,
995.0,899.16,215.2142857145518,3.755,3.723,1124.3440000005066,1736.34,7201.78,70,0,,
996.0,896.34,212.7812857143581,3.754,3.724,1119.8120000008494,1700.31,7195.94,69,0,,
997.0,895.0,212.8666666653008,3.754,3.724,1115.343999998644,1700.34,7160.44,68,0,,
998.0,895.0,213.59999999962747,3.755,3.724,1112.3430000003427,1700.34,7129.0,67,0,,
999.0,892.31,212.6999999992549,3.755,3.724,1115.3440000005066,1700.34,7137.91,66,0,,
1000.0,889.97,211.80000000074503,3.754,3.724,1106.4069999996573,1700.41,7126.31,65,0,,
1001.0,888.62,210.35714285634452,3.753,3.725,1097.4059999994934,1700.41,7091.19,64,0,,
1002.0,886.94,210.90000000037253,3.753,3.725,1096.375,1700.38,7116.97,63,0,,
1003.0,885.62,210.90000000037253,3.754,3.725,1088.3440000005066,1664.34,7161.38,62,0,,
1004.0,885.69,210.35714285634452,3.754,3.727,1083.875,1664.38,7101.81,61,0,,
1005.0,884.16,210.0,3.753,3.726,1088.25,1664.25,7131.19,60,0,,
1006.0,881.38,207.5714285708964,3.752,3.726,1083.75,1664.25,7117.53,59,0,,
1007.0,880.94,207.59999999962747,3.752,3.726,1074.8440000005066,1664.34,7135.81,58,0,,
1008.0,880.5,208.5,3.753,3.727,1074.875,1664.38,7124.06,57,0,,
1009.0,881.0,208.5,3.753,3.726,1076.375,1664.38,7149.38,56,0,,
1010.0,879.69,207.5217391308397,3.751,3.726,1076.3129999991506,1664.31,7109.56,55,0,,
1011.0,878.72,206.5434782616794,3.751,3.726,1074.8129999991506,1664.31,7111.97,54,0,,
1012.0,874.53,203.83333333395424,3.749,3.727,1072.3440000005066,1664.34,7072.81,53,0,,
1013.0,870.16,202.10869565233588,3.749,3.728,1065.8129999991506,1664.31,7072.72,52,0,,
1014.0,866.41,202.5,3.749,3.729,1056.375,1628.38,7057.59,51,0,,
1015.0,854.22,180.80200000107288,3.738,3.833,668.8904999997467,1364.97,7976.19,50,0,,
1016.0,861.25,201.16666666604576,3.741,3.985,666.6287142857909,1376.34,7918.03,49,0,,
1017.0,856.47,197.449275361374,3.742,3.733,1024.3440000005066,1592.34,7286.22,48,0,,
1018.0,860.12,199.6956521738321,3.745,3.733,1016.3130000010132,1592.31,7126.84,47,0,,
1019.0,863.94,201.5,3.747,3.732,1025.375,1592.38,7114.69,46,0,,
1020.0,867.06,203.60869565233588,3.748,3.731,1034.25,1628.25,7149.81,45,0,,
1021.0,869.19,204.58695652149612,3.749,3.729,1043.375,1628.38,7148.69,44,0,,
1022.0,867.62,202.60869565233588,3.749,3.728,1047.9369999989867,1628.44,7121.25,43,0,,
1023.0,866.38,202.5,3.748,3.728,1047.875,1628.38,7130.81,42,0,,
1024.0,866.38,201.1304347831756,3.748,3.73,1043.3130000010133,1628.31,7106.06,41,0,,
1025.0,864.81,201.0,3.747,3.731,1047.8130000010133,1628.31,7094.06,40,0,,
1026.0,864.19,202.10869565233588,3.749,3.73,1044.3130000010133,1628.31,7088.31,39,0,,
1027.0,863.94,202.0,3.749,3.729,1043.375,1628.38,7042.06,38,0,,
1028.0,863.31,201.66666666604576,3.748,3.73,1040.3119999989867,1628.31,7060.12,37,0,,
1029.0,860.62,199.0,3.747,3.73,1038.9380000010133,1628.44,7066.12,36,0,,
1030.0,855.69,197.67391304299235,3.746,3.73,1032.375,1592.38,6981.88,35,0,,
1031.0,855.38,198.66666666604576,3.747,3.731,1024.3130000010133,1592.31,7025.81,34,0,,
1032.0,856.19,198.99483333341777,3.746,3.731,1020.375,1592.38,7028.81,33,0,,
1033.0,854.94,198.0,3.746,3.731,1020.375,1592.38,7071.19,32,0,,
1034.0,853.31,197.0,3.745,3.731,1016.375,1592.38,7031.25,31,0,,
1035.0,851.88,196.0,3.744,3.732,1012.375,1592.38,7013.88,30,0,,
1036.0,851.56,195.66666666604576,3.745,3.731,1012.375,1592.38,7040.88,29,0,,
1037.0,851.62,196.5,3.746,3.731,1012.3130000010132,1592.31,7019.56,28,0,,
1038.0,853.62,197.5,3.746,3.732,1012.375,1592.38,7077.81,27,0,,
1039.0,853.0,197.5,3.746,3.732,1016.3130000010132,1592.31,7062.88,26,0,,
1040.0,831.75,170.375,3.731,3.835,640.8119999989867,1330.0,7984.12,25,0,,
1041.0,837.25,190.5,3.736,3.991,611.3130000010133,1268.31,7881.62,24,0,,
1042.0,836.69,189.0,3.736,3.737,972.3119999989868,1520.31,7145.69,23,0,,
1043.0,834.06,187.5,3.736,3.736,980.3119999989868,1556.31,7078.25,22,0,,
1044.0,834.88,188.16666666604576,3.738,3.736,971.375,1520.38,7099.81,21,0,,
1045.0,840.25,190.66666666604576,3.741,3.737,972.5619999989868,1520.56,6971.25,20,0,,
1046.0,838.38,190.82608695700765,3.741,3.734,989.375,1556.38,7006.94,19,0,,
1047.0,839.0,191.5,3.741,3.735,984.375,1556.38,7056.31,18,0,,
1048.0,841.94,192.33333333395424,3.742,3.736,984.375,1556.38,7014.81,17,0,,
1049.0,842.69,193.16666666604576,3.743,3.734,992.3119999989868,1556.31,7041.38,16,0,,
1050.0,841.38,192.5,3.742,3.733,992.375,1556.38,7002.25,15,0,,
1051.0,841.31,192.33333333395424,3.742,3.734,988.3119999989868,1556.31,6962.06,14,0,,
1052.0,841.19,191.5,3.742,3.734,992.375,1556.38,7039.31,13,0,,
1053.0,840.62,191.28260869532824,3.743,3.734,989.375,1556.38,7045.62,12,0,,
1054.0,839.94,191.83333333395424,3.743,3.734,989.3130000010132,1556.31,7026.81,11,0,,
1055.0,838.94,191.83333333395424,3.743,3.734,989.3119999989868,1556.31,6981.75,10,0,,
1056.0,838.12,191.0,3.742,3.737,988.375,1556.38,6970.75,9,0,,
1057.0,837.5,190.5,3.741,3.735,984.3119999989868,1556.31,7008.88,8,0,,
1058.0,834.75,188.5,3.74,3.734,984.3119999989868,1556.31,6919.69,7,0,,
1059.0,832.81,187.66666666604576,3.738,3.734,980.375,1520.38,6976.56,6,0,,
1060.0,828.31,186.33333333395424,3.739,3.736,972.375,1520.38,6935.62,5,0,,
1061.0,828.12,187.5,3.74,3.737,964.3130000010132,1520.31,6946.31,4,0,,
1062.0,828.19,187.66666666604576,3.739,3.736,960.375,1520.38,6927.5,3,0,,
1063.0,829.38,186.8266666661948,3.74,3.737,960.375,1520.38,6966.88,2,0,,
1064.0,830.25,188.0,3.741,3.737,964.1880000010132,1520.19,6952.88,1,0,,
1065.0,814.81,163.18800000101328,3.728,3.839,588.375,1260.0,7972.44,0,0,,
,1200.9987,2.928100000001024,3.5891891,2.0331912,1287.2035999999987,1942.2022999999992,1942.2022999999992,889,1,cell_023,2.0
,1200.9890999999989,2.840300000003566,3.5894113,2.0351453,1306.8031999999985,1941.8014999999975,1941.8014999999975,883,1,cell_023,8.0
,1200.4688999999996,2.744599999998343,3.5886254,2.0381503,1836.727399999996,1941.7272000000012,1941.7272000000012,877,1,cell_023,14.0
,2400.6364999999932,3.0328000000010036,3.5887856,2.0346723,1311.7387999999992,1941.7422000000004,1941.7422000000004,876,1,cell_023,15.0
,2400.6601999999984,3.0281000000030645,3.5894237,2.0353684,1356.660400000001,1941.6578999999983,1941.6578999999983,874,1,cell_023,17.0
,1200.5099000000043,2.8350999999966575,3.5895543,2.0324178,1321.5117000000027,1941.515699999989,1941.515699999989,868,1,cell_023,23.0
,2400.645199999999,3.0164999999978193,3.5897956,2.0358872,1317.1036000000022,1942.1168999999936,1942.1168999999936,867,1,cell_023,24.0
,2400.6725000000006,2.99200000001278,3.5896506,2.0358615,1326.7195999999967,1941.7192999999972,1941.7192999999972,866,1,cell_023,25.0
,2400.6756999999925,2.883699999991194,3.5888524,2.0359416,1316.6581000000006,1941.6670999999913,1941.6670999999913,863,1,cell_023,28.0
,1200.5305000000085,2.8204000000116025,3.5894027,2.0323987,1386.5933000000075,1941.596000000005,1941.596000000005,861,1,cell_023,30.0
,2400.6960999999865,2.874599999995411,3.5892205,2.0313277,1321.5120999999926,1941.5145000000048,1941.5145000000048,860,1,cell_023,31.0
,2400.688400000013,2.9189999999941563,3.5886788,2.0309215,1316.5248999999894,1941.5295999999944,1941.5295999999944,857,1,cell_023,34.0
,2400.703700000013,2.9903000000047086,3.5880313,2.0309749,1381.51479999999,1941.5244999999995,1941.5244999999995,856,1,cell_023,35.0
,1200.5668,2.9086999999996976,3.5895562,2.0346713,1316.489499999996,9.999999019784551e-05,1941.4864999999988,852,1,cell_023,39.0
,2400.720600000001,3.003099999972818,3.588634,2.0298829,1316.490500000015,1941.488400000002,1941.488400000002,851,1,cell_023,40.0
,2400.7204999999963,2.979399999981922,3.5884805,2.0337367,1316.4837999999872,1941.489399999991,1941.489399999991,847,1,cell_023,44.0
,2400.7264999999898,2.6880999999994515,3.5885835,2.0303168,1321.5282000000009,1941.5271000000064,1941.5271000000064,842,1,cell_023,49.0
,1200.5652000000118,3.0026000000069075,3.5898538,2.0300212,1321.5218000000168,0.0001000000047497,1941.535600000003,841,1,cell_023,50.0
,2400.697199999995,3.1098000000056913,3.5897269,2.0307517,1331.5206999999937,1941.5239,1941.5239,840,1,cell_023,51.0
,2961.7788,3.1033999999924333,3.5898499,2.0303531,1326.5009999999895,1941.499599999981,1941.499599999981,837,1,cell_023,54.0
,2961.7715000000026,3.0383999999902755,3.5887227,2.0302024,1381.5041999999958,0.0001000000047497,1941.50529999999,836,1,cell_023,55.0
,1200.569999999978,3.0110999999743626,3.5898299,2.0305123,1321.5080000000016,1941.5189000000248,1941.5189000000248,834,1,cell_023,57.0
,2400.7405999999896,2.941500000015367,3.5893807,2.0304465,1331.5045999999857,1941.508700000005,1941.508700000005,832,1,cell_023,59.0
,2400.742200000008,3.050100000022127,3.5887733,2.0293221,1376.882500000007,1941.8901000000187,1941.8901000000187,829,1,cell_023,62.0
,2400.7572999999975,3.028800000000018,3.5893569,2.0295024,1316.8775000000023,0.0001000000047497,1941.8847000000237,828,1,cell_023,63.0
,1200.5916000000143,2.9232000000193636,3.5896344,2.0293536,1321.5203999999794,1941.5203999999796,1941.5203999999796,826,1,cell_023,65.0
,2400.736600000004,2.9410999999963394,3.588717,2.0298095,1341.516100000008,0.0001000000047497,1941.516800000012,825,1,cell_023,66.0
,1200.604299999977,2.903899999975579,3.5895867,2.0293679,1316.5405000000028,1941.5342999999991,1941.5342999999991,824,1,cell_023,67.0
,1200.5859999999811,2.961400000000083,3.5896611,2.0320859,1316.499199999991,1941.511299999984,1941.511299999984,823,1,cell_023,68.0
,2400.7700999999943,2.8458000000097172,3.5895076,2.0328574,1346.5107000000137,1941.5178000000017,1941.5178000000017,822,1,cell_023,69.0
,2400.7621000000217,2.84949999998247,3.5894189,2.0324416,1316.5001999999804,1941.5049,1941.5049,821,1,cell_023,70.0
,1200.6042000000016,3.07589999999621,3.5896859,2.0294385,1576.5011999999988,1941.5028000000164,1941.5028000000164,815,1,cell_023,76.0
,2400.7613000000124,2.823899999988697,3.5888219,2.0358052,1456.5125999999873,1941.519,1941.519,813,1,cell_023,78.0
,1200.5910999999908,2.860899999999731,3.5895877,2.0295024,1316.5429000000004,1941.5457999999924,1941.5457999999924,812,1,cell_023,79.0
,2400.7492000000207,3.048999999998898,3.5895867,2.0323272,1316.498900000035,1941.5114999999932,1941.5114999999932,810,1,cell_023,81.0
