cell_id,Cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
cell_001,900,1157.4705000000542,3.299100000062367,3.5887804,2.0316153,1336.2201999999816,1953.8545000000158,1953.8545000000158,290
cell_001,901,1159.0628000000725,3.298500000033613,3.5892572,2.0320444,1386.2293999999529,9.99999465420634e-05,1887.179999999935,289
cell_001,902,1159.8597999999763,3.215100000030162,3.5896034,2.0290041,1351.3059999999823,9.999994654208942e-05,1950.1485000000105,288
cell_001,903,2263.110400000005,3.1763999999969883,3.5899172,2.0291586,1391.2131999999986,1957.0132999999917,1957.0132999999917,287
cell_001,904,1156.4641999999294,3.1721999999135875,3.5893946,2.0282183,1336.2170000000624,1850.255899999989,1850.255899999989,286
cell_001,905,1160.2031000000425,3.1319000000368646,3.5895548,2.0286589,1346.2101000000257,1989.4623000000136,1989.4623000000136,285
cell_001,906,1156.0947999999626,2.9893999999622167,3.5893593,2.0291042,1346.199900000007,1976.7263000000964,1976.7263000000964,284
cell_001,907,2266.316099999938,3.073800000013023,3.5893335,2.0295029,1336.2298000000883,0.00010000006295740431,1972.1626999999862,283
cell_001,908,2222.774399999995,2.8806999999795835,3.5891857,2.0319901,1326.2182999999495,1931.6583000000103,1931.6583000000103,282
cell_001,909,1153.4655999999957,3.0030999999723917,3.5890617,2.0287008,1346.2060000000056,1949.1238000000596,1949.1238000000596,281
cell_001,910,1153.0031999999192,2.8295999999393473,3.5892267,2.0286942,1331.2280000000028,1954.5704999999143,1954.5704999999143,280
cell_001,911,1144.7557999999262,3.015499999979454,3.5890512,2.0293055,1336.1975000000093,1855.3832000000402,1855.3832000000402,279
cell_001,912,1150.449900000007,3.045200000051338,3.589016,2.0297394,1346.2236999999732,1908.5530000000726,1908.5530000000726,278
cell_001,913,1150.0642999999689,2.904300000053013,3.5899277,2.0283852,1366.2341000000015,1938.4462999999525,1938.4462999999525,277
cell_001,914,2116.527400000021,3.0444000000134963,3.5890198,2.0295687,1347.2334000000264,1834.6628000000492,1834.6628000000492,276
cell_001,915,2282.6012999999803,2.982500000041881,3.5899811,2.0294676,1326.2722999999532,1987.0756999999282,1987.0756999999282,275
cell_001,916,2258.130899999989,2.682499999995258,3.5895414,2.029624,1316.1875,1965.4569999999367,1965.4569999999367,274
cell_001,917,2209.5881999999983,2.432600000058329,3.588974,2.0295916,1391.2530999999728,1923.5718000000343,1923.5718000000343,273
cell_001,918,1145.3689000000015,2.3545999999623746,3.5889711,2.0328741,1301.2449999999953,2061.2445000000293,2061.2445000000293,272
cell_001,919,2254.0635999999945,2.635200000018756,3.5899677,2.0300512,1376.220299999928,1965.5455000000075,1965.5455000000075,271
cell_001,920,1151.2878000000492,2.4953000000679992,3.5892677,2.0313826,1311.226099999971,9.999994654208942e-05,2045.5293999999992,270
cell_001,921,1146.7831000000006,2.4812999999852536,3.5889664,2.0301342,1306.3193999999203,9.999994654208942e-05,2061.3208999999333,269
cell_001,922,1152.7386999999871,2.838800000026964,3.5898876,2.0282879,1356.3983000000005,2061.4009999999544,2061.4009999999544,268
cell_001,923,2340.2086000000127,2.3464000000385,3.5891457,2.0296688,1311.2550000000044,2050.5523999999277,2050.5523999999277,267
cell_001,924,2404.483000000008,2.49400000006446,3.5896282,2.0300303,1336.216400000034,2061.2184000000125,2061.2184000000125,266
cell_001,925,1142.485900000087,2.730100000044331,3.5897989,2.0297441,1321.2341000000015,1967.3776999999536,1967.3776999999536,265
cell_001,926,1160.6263000000035,2.7545999999854587,3.5896511,2.0299425,1321.2678000000305,0.00010000006295743033,1983.8255000000354,264
cell_001,927,1149.3177000000142,2.5569000000830044,3.588645,2.031517,1331.237199999974,2061.236900000018,2061.236900000018,263
cell_001,928,1164.1132000000216,2.908700000029114,3.5888777,2.0300179,1341.2062999999616,2061.2099999999627,2061.2099999999627,262
cell_001,929,1151.0928999999303,2.807199999922574,3.587635,2.0283108,1336.2134000000078,2030.9200999999887,2030.9200999999887,261
cell_001,930,1151.8408999999522,2.7879999999424854,3.5895224,2.0295858,1311.1889000000665,1991.6183000000894,1991.6183000000894,260
cell_001,931,1151.2621000000509,2.5986999999732063,3.5889006,2.029665,1321.2735000000102,2053.032099999953,2053.032099999953,259
cell_001,932,1149.1931999999797,2.8240000000223375,3.5883865,2.0295534,1316.2700000000186,1866.7274000000907,1866.7274000000907,258
cell_001,933,1143.2609999999404,2.6078999999444363,3.588335,2.0294027,1411.2408999999752,2010.991399999941,2010.991399999941,257
cell_001,934,1144.3434999999592,2.3968999999344476,3.5894251,2.0303659,1316.2131000000516,2027.0816999999804,2027.0816999999804,256
cell_001,935,1152.9923999999883,2.667299999971817,3.5894089,2.0305128,1311.2101999999722,2061.218499999959,2061.218499999959,255
cell_001,936,1151.939000000013,2.6056999999563857,3.5890799,2.0329533,1306.2484000000404,2061.2523999999976,2061.2523999999976,254
cell_001,937,1148.3275000000142,2.49400000006446,3.589427,2.033,1308.2393999999622,9.999994654208942e-05,2063.024399999995,253
cell_001,938,1147.2084000000034,2.4679999999936797,3.589304,2.0323305,1828.4856999999608,2010.388500000001,2010.388500000001,252
cell_001,939,1149.2506999999748,2.538399999961314,3.5893049,2.032423,1347.2273000000275,2062.227199999965,2062.227199999965,251
cell_001,940,1146.3011999999874,2.544099999940954,3.5884342,2.0292034,1343.1978000000818,1997.6833000000333,1997.6833000000333,250
cell_001,941,1149.1469000000507,2.462400000076883,3.5894356,2.0300617,1301.2040999999736,2059.8551000000443,2059.8551000000443,249
cell_001,942,1150.0315999999875,2.4385000000476964,3.589572,2.0304003,1326.1899999999441,2061.1995999999344,2061.1995999999344,248
cell_001,943,1150.4318000000203,2.569600000045824,3.5891733,2.0300198,1326.230099999928,2061.233499999973,2061.233499999973,247
cell_001,944,1151.735999999917,2.143199999932932,3.5881023,2.0299931,1301.2095999999435,2059.319200000027,2059.319200000027,246
cell_001,945,1144.2058999999429,2.5076999999582483,3.5892076,2.029707,1376.2068000000436,1999.607399999979,1999.607399999979,245
cell_001,946,1151.9150999999838,2.7456000000239555,3.5884666,2.0298843,1311.3168000000296,2061.3177999999602,2061.3177999999602,244
cell_001,947,1148.1746000000273,2.8278000000862846,3.5900269,2.0282726,1317.2251999999862,9.999994654208942e-05,2024.7229999999981,243
cell_001,948,1152.160799999954,2.7911999999778914,3.5900335,2.0323744,1311.2000999999,1994.5871000000043,1994.5871000000043,242
cell_001,949,1147.8209999999963,2.6631000000050165,3.5896549,2.0292549,1371.249199999962,9.99999465420634e-05,1941.0888000000266,241
cell_001,950,1143.4738000000364,2.7765999999829916,3.5897808,2.0292006,1336.299800000037,1883.111799999955,1883.111799999955,240
cell_001,951,1159.4725000000326,2.826100000063718,3.58918,2.0297966,1406.2279000000563,2010.6713999999918,2010.6713999999918,239
cell_001,952,1154.4516000000292,2.9835000000892364,3.5898304,2.0293512,1316.2227999999886,0.00010000006295740431,1937.3185999999987,238
cell_001,953,1147.5069999999837,2.8039000000575243,3.5898247,2.0292454,1316.2328999999445,9.99999465420634e-05,1943.423199999961,237
cell_001,954,1149.1441000000339,2.866500000003498,3.5892525,2.0322266,1371.2665000000268,1947.668399999966,1947.668399999966,236
cell_001,955,1151.1633000000147,2.6010000000241007,3.5885935,2.0324459,1716.2110000000102,2001.4449999999488,2001.4449999999488,235
cell_001,956,1154.5467000000642,2.571200000005547,3.5888023,2.0295725,1316.2140000000363,1987.3795000000391,1987.3795000000391,234
cell_001,957,1148.0419000000693,2.678100000019157,3.5898027,2.03265,1331.1972999999998,1956.6452999999747,1956.6452999999747,233
cell_001,958,1145.5057999999262,2.819699999992693,3.5894022,2.0293064,1321.2001000000164,1834.6904000000795,1834.6904000000795,232
cell_001,959,1149.4733000000706,2.761500000022181,3.5894327,2.0293331,1311.218300000066,0.00010000006295740431,1866.220500000054,231
cell_001,960,1144.014099999913,2.5464999999387317,3.5890808,2.0296431,1341.1931999999797,1980.648999999976,1980.648999999976,230
cell_001,961,1147.490100000054,2.665999999968278,3.5899487,2.0293341,1303.2328999999443,1981.6905999999726,1981.6905999999726,229
cell_001,962,1149.2645000000484,2.872500000055709,3.5889006,2.0293846,1336.2443000000203,1964.425099999993,1964.425099999993,228
cell_001,963,1160.1918999999762,2.50859999994276,3.5895987,2.0295877,1302.2102999999188,2059.093200000003,2059.093200000003,227
cell_001,964,1143.0346999999604,2.7127000000328394,3.5897837,2.0293913,1303.284800000023,1962.4214999999383,1962.4214999999383,226
cell_001,965,2269.7258999999613,2.7536000000544902,3.5898352,2.0296364,1316.2417999999598,1979.4059000000125,1979.4059000000125,225
cell_001,966,1151.5032999999821,2.479499999899417,3.5894613,2.0295544,1306.4342999999644,1955.0860999999568,1955.0860999999568,224
cell_001,967,1145.3801000000676,2.7436000000452054,3.5897665,2.0298824,1318.185999999987,1980.9740999999924,1980.9740999999924,223
cell_001,968,1151.5770000000484,2.783300000009774,3.5900011,2.0297823,1311.2761000000173,1953.3466000000478,1953.3466000000478,222
cell_001,969,1156.874599999981,2.5115000000219823,3.589735,2.0286942,1306.2535999999382,9.999994654208942e-05,2042.5420000000163,221
cell_001,970,1144.6362000000663,2.765899999998709,3.5897627,2.0296001,1356.2271000000183,1974.8269999999318,1974.8269999999318,220
cell_001,971,2247.1253000000725,2.8385000000707805,3.5889807,2.0294905,1311.2607999999311,1955.0314999999246,1955.0314999999246,219
cell_001,972,1150.0200000000189,2.567399999941813,3.5896177,2.0296392,1306.234400000074,1942.825199999963,1942.825199999963,218
cell_001,973,1146.024100000039,2.609500000020546,3.5885382,2.0321074,1456.2517000000225,1943.8531000000655,1943.8531000000655,217
cell_001,974,1154.4304000000704,2.913200000068059,3.5900955,2.0327358,2046.3891000000294,2046.6648999999743,2046.6648999999743,216
cell_001,975,1149.9455999999773,2.60810000007055,3.5898972,2.0291662,1336.2767999999924,2005.1069000000134,2005.1069000000134,215
cell_001,976,1151.1075999999887,2.575199999963047,3.5894508,2.0301456,1311.2123000000138,2061.2153999999864,2061.2153999999864,214
cell_001,977,1144.169200000004,2.886500000022494,3.5889864,2.0298243,1346.2268000000622,1925.486200000043,1925.486200000043,213
cell_001,978,1155.0262999999102,2.9295999999158084,3.5888824,2.0294199,1311.1972999999996,2041.7699000000723,2041.7699000000723,212
cell_001,979,2324.156000000075,2.762400000006693,3.5897903,2.0324678,1336.3064000000013,1965.7288000000408,1965.7288000000408,211
cell_001,980,1145.3376999999161,2.9847999999763886,3.5897503,2.0290337,1316.1964000000153,1928.2987999999896,1928.2987999999896,210
cell_001,981,1154.0956000000003,3.0202999999745828,3.5899696,2.0318632,1516.3206000000937,1934.295700000017,1934.295700000017,209
cell_001,982,1151.6239999999527,2.9189999999945826,3.589817,2.0318213,1401.2138000000268,1972.6834999999264,1972.6834999999264,208
cell_001,983,1152.2644999999322,2.8794999999229276,3.5888252,2.0291119,1306.221499999985,1945.5666000000201,1945.5666000000201,207
cell_001,984,1146.2776000000304,2.8431000000566087,3.5880785,2.0319033,1311.239200000069,1989.6162999999945,1989.6162999999945,206
cell_001,985,1151.8876999999632,2.885200000018955,3.5898666,2.0328693,1306.2492999999085,1974.9049999999115,1974.9049999999115,205
cell_001,986,1155.1194999999136,2.7271999999651086,3.5897112,2.0300789,1306.337200000067,2017.2733000000007,2017.2733000000007,204
cell_001,987,1149.6982000001005,2.631200000061682,3.589942,2.0326786,1318.215099999914,1967.4852999999418,1967.4852999999418,203
cell_001,988,1154.04720000003,2.9607000000542882,3.5890265,2.0297308,1362.3519000000088,2050.5770000000484,2050.5770000000484,202
cell_001,989,2315.80700000003,2.656199999968294,3.589716,2.0322018,1481.374700000044,0.00010000006295740431,2027.0056999999795,201
cell_001,990,1151.2608999999943,2.7047000000023047,3.5894985,2.029582,1464.3082000000868,1940.5777000000235,1940.5777000000235,200
cell_001,991,1152.5822999998925,2.531599999987435,3.5896549,2.0299034,1306.2321999999695,2052.386700000032,2052.386700000032,199
cell_001,992,1152.1860999999333,2.5495999999108676,3.5896406,2.0320139,1307.2489999999525,2062.2573000000557,2062.2573000000557,198
cell_001,993,1144.1304999999704,2.9558999999427726,3.589963,2.0297279,1304.2312000000384,1940.913100000005,1940.913100000005,197
cell_001,994,1149.684499999974,2.8937000000149737,3.5891733,2.0320845,1307.3347000000067,1954.1469000000504,1954.1469000000504,196
cell_001,995,1153.726099999971,2.8121999999274294,3.5897827,2.0301027,1316.1987000000663,0.00010000006295740431,1899.5526000000539,195
cell_001,996,1150.8551999999906,2.739800000097432,3.5896549,2.0286121,1311.438599999994,1986.611599999946,1986.611599999946,194
cell_001,997,1147.5496000000273,2.8516000000526276,3.5899858,2.0286055,1461.2371000000278,1910.7097999999535,1910.7097999999535,193
cell_001,998,1148.269199999959,3.0080000000307905,3.5884094,2.0293341,1311.2153000000396,1982.2391000000064,1982.2391000000064,192
cell_001,999,1149.9863,3.0953999999996284,3.5901222,2.0296316,1371.2502999999997,1910.788,1910.788,191
cell_001,1000,1153.8224,2.9553000000005625,3.5902252,2.0292864,1311.2525,1957.6119,1957.6119,190
cell_001,1001,2197.2810999999992,3.109400000001372,3.5893145,2.0294151,1311.2419,1904.1884999999993,1904.1884999999993,189
cell_001,1002,2272.5954,2.9701999999996076,3.5892992,2.0284796,1331.2479000000003,1982.4241000000002,1982.4241000000002,188
cell_001,1003,1150.0640999999996,2.9328999999997762,3.589139,2.0292568,1316.2407999999996,1907.4225999999999,1907.4225999999999,187
cell_001,1004,1154.1504000000023,2.903200000000794,3.5897789,2.0288296,1311.233900000001,9.999999929278386e-05,2000.3379000000004,186
cell_001,1005,1151.1771000000008,2.8978000000024906,3.5892286,2.0298462,1311.2242000000006,0.00010000000111177153,1939.8598999999992,185
cell_001,1006,1155.0848000000008,2.8624000000019123,3.5901451,2.0293636,1486.2658999999985,1982.364999999998,1982.364999999998,184
cell_001,1007,2205.6924,2.819899999998583,3.5890427,2.0296841,1311.2583000000016,1916.1911000000002,1916.1911000000002,183
cell_001,1008,1149.0702999999994,2.951300000000856,3.5891514,2.0293512,1481.2364000000016,1922.9452999999994,1922.9452999999994,182
cell_001,1009,2259.404199999997,2.9415999999982745,3.5891304,2.0294781,1376.2299999999996,1910.6804999999983,1910.6804999999983,181
cell_001,1010,1154.2779999999982,2.864699999998237,3.5902824,2.0298319,1321.2262000000046,2009.725900000005,2009.725900000005,180
cell_001,1011,2238.8257000000017,2.830300000001529,3.5892172,2.0300064,1316.2482999999993,1944.7716999999973,1944.7716999999973,179
cell_001,1012,1158.8446000000038,2.85390000000163,3.5894728,2.03193,1311.221900000004,2014.372600000002,2014.372600000002,178
cell_001,1013,1156.2006000000038,2.8112000000037085,3.5900669,2.0292482,1311.2782000000004,1961.8568000000014,1961.8568000000014,177
cell_001,1014,1153.6771999999987,2.8471999999968034,3.5890703,2.0292149,1381.2829999999958,9.999999747379619e-05,1961.5999000000013,176
cell_001,1015,1150.9268999999986,2.943299999998885,3.5891733,2.0295057,1311.2344999999987,1918.6287000000011,1918.6287000000011,175
cell_001,1016,1155.0384999999953,3.1355999999942696,3.5884266,2.029542,1311.279800000004,1989.7499000000025,1989.7499000000025,174
cell_001,1017,1156.3462,3.112400000005522,3.5892906,2.0294151,1431.2203999999983,1937.5740999999982,1937.5740999999982,173
cell_001,1018,1149.5852000000014,3.0272000000040578,3.5898991,2.0288944,1331.249499999998,1905.1679000000004,1905.1679000000004,172
cell_001,1019,2204.4761000000003,2.9778999999980726,3.5881395,2.0295534,1341.238599999997,1913.0898000000016,1913.0898000000016,171
cell_001,1020,2314.91429999999,3.004300000000484,3.5892792,2.0315704,1316.2329000000027,0.00010000000474974687,1964.5501999999979,170
cell_001,1021,1153.731599999999,3.0338000000044474,3.5892677,2.0294275,1311.2409999999945,1951.9220999999957,1951.9220999999957,169
cell_001,1022,1152.195200000002,3.08509999999643,3.5883532,2.0319624,1341.2505000000092,1951.7003000000113,1951.7003000000113,168
cell_001,1023,1151.9576000000093,3.029699999999451,3.5901842,2.0297518,1316.2424000000028,1981.1713000000013,1981.1713000000013,167
cell_001,1024,2207.6650999999983,2.860600000000275,3.5900068,2.0323277,1351.2624999999969,1917.0668000000005,1917.0668000000005,166
cell_001,1025,2300.9416000000056,2.9615000000049463,3.5902452,2.0291824,1316.2361999999991,2006.5112999999985,2006.5112999999985,165
cell_001,1026,1150.468099999998,2.978000000002723,3.5892162,2.0296984,1326.2575999999972,1910.7660000000035,1910.7660000000035,164
cell_001,1027,1153.1861999999965,2.986399999994518,3.590168,2.0292425,1391.2351999999955,1961.5080999999916,1961.5080999999916,163
cell_001,1028,2256.000599999999,3.1287000000010323,3.5892572,2.0290089,1306.241200000004,0.00010000000474974687,1964.5780000000086,162
cell_001,1029,1150.2225000000035,2.9848000000053787,3.5901051,2.0289803,1341.236699999994,1973.8398999999918,1973.8398999999918,161
cell_001,1030,1144.7200999999911,3.111999999993742,3.5889883,2.0292053,1306.2592000000006,1835.1457999999984,1835.1457999999984,160
