cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
1053,0.037385299205326405,0.046196130697915117,0.13531353135313395,0.6173937798021507,0.05400871239670785,0.037279094956358005,0.0,12
1054,0.037048681515635895,0.04521111983468168,0.13531353135313395,0.6173937798021507,0.05310333273760831,0.037279094956358005,0.0,11
1055,0.03524441069889506,0.04324109810037147,0.12871287128712794,0.6191730125969688,0.05310333273760831,0.037279094956358005,0.0,10
1056,0.033009269239350325,0.040384566587582604,0.12871287128712794,0.6209522453917877,0.052211986462573884,0.03729359238217439,0.0,9
1057,0.0315416161123,0.04108638682985866,0.12871287128712794,0.6209522453917877,0.05038696741409304,0.037279094956358005,0.0,8
1058,0.030444242443908975,0.040384566587582604,0.12871287128712794,0.6227314781866067,0.04948181410121019,0.029823275965086382,0.0,7
1059,0.030908774855681886,0.040384566587582604,0.12871287128712794,0.6209522453917877,0.04859046782617574,0.029837773390902822,0.0,6
1060,0.031245392545372286,0.040384566587582604,0.12871287128712794,0.6209522453917877,0.04812374461256089,0.029823275965086382,0.0,5
1061,0.0318782338019904,0.04102104675077767,0.12871287128712794,0.6209522453917877,0.048576434442110655,0.029823275965086382,0.0,4
1062,0.03271977802621662,0.04136957745604486,0.12871287128712794,0.6191730125969688,0.04893835995944945,0.029823275965086382,0.0,3
1063,0.031790713202670795,0.04136957745604486,0.13201320132013095,0.6209522453917877,0.049495847485275274,0.029837773390902822,0.0,2
1064,0.029393995252074756,0.03939955572173476,0.12541254125412316,0.6209522453917877,0.04859046782617574,0.029837773390902822,0.0,1
1065,0.018662623304742776,0.015365598397742208,0.08250825082508229,0.8202263184115024,0.0,0.0,0.3499929906273094,0
